rid,CVD001_HEPG2_6H:BRD-K52785744-001-01-7:10.1671,CVD001_HEPG2_6H:BRD-K52785744-001-01-7:2.5418,CVD001_HEPG2_24H:BRD-K52785744-001-01-7:10.1671,CVD001_HEPG2_24H:BRD-K52785744-001-01-7:2.5418,CVD001_HUH7_6H:BRD-K52785744-001-01-7:10.1671,CVD001_HUH7_6H:BRD-K52785744-001-01-7:2.5418,CVD001_HUH7_24H:BRD-K52785744-001-01-7:10.1671,CVD001_HUH7_24H:BRD-K52785744-001-01-7:2.5418,CVD001_PHH_6H:BRD-K52785744-001-01-7:10.1671,CVD001_PHH_6H:BRD-K52785744-001-01-7:2.5418,CVD001_PHH_24H:BRD-K52785744-001-01-7:10.1671,CVD001_PHH_24H:BRD-K52785744-001-01-7:2.5418,DOS022_VCAP_6H:BRD-K52785744-001-01-7:5.08,DOS022_VCAP_24H:BRD-K52785744-001-01-7:5.08,DOS045_A549_24H:BRD-K52785744-001-01-7:5.08,DOS045_HT29_24H:BRD-K52785744-001-01-7:5.08
10972,0.303609132767,0.148367226124,-0.659834563732,-1.04805707932,0.863623142242,0.974599599838,-1.04904794693,-1.22087109089,-0.142615348101,-0.535907506943,-0.212927848101,-0.235393226147,0.0523292273283,-0.1545368433,-0.0416391342878,0.739449977875
10523,0.0907386541367,0.864534437656,-1.11844205856,-0.822290062904,-2.51226496696,-0.992136478424,-1.58292806149,-0.580264687538,-0.523498117924,-0.621701955795,-0.223407059908,-0.552237927914,0.179167300463,0.558415532112,0.825736284256,-0.408150076866
79090,0.51561486721,0.37909090519,-0.503662347794,-0.194374620914,0.31530418992,-0.314778476954,0.706881999969,1.16814279556,-0.303703099489,-0.267267763615,-0.635729730129,-1.0384401083,0.677792549133,0.307654261589,-0.412307679653,-0.671400010586
27032,0.598355650902,0.0758993476629,0.131232842803,-0.015163410455,-1.43646895885,0.167855709791,0.0791672617197,0.367860078812,-0.564552605152,-0.085680834949,1.04119741917,-0.419068276882,1.7941672802,1.37725281715,-0.905181884766,-1.35689997673
9097,-1.20535492897,-1.2751789093,-1.20223212242,-0.908435881138,-1.89023625851,-1.27403175831,0.253008425236,-1.56161272526,-0.0495968163013,0.219920873642,-0.545691668987,-0.418228209019,0.933042883873,0.451721012592,-1.31107151508,-0.500949978828
10513,-2.48557186127,-2.77053380013,-1.19649720192,-0.895566225052,-1.12061178684,-1.34999465942,-0.443263947964,0.367635786533,-0.960304260254,-0.94901740551,0.316541939974,0.0119251608849,1.21008706093,-0.153750762343,0.306370615959,-0.254849970341
1891,0.400294482708,-0.421434253454,-2.6572072506,-3.11580777168,0.583278656006,0.888076424599,-0.0623173862696,-0.357546210289,0.647197365761,0.589299201965,-0.483194053173,0.256685584784,-0.881882727146,-0.414956510067,0.575923800468,0.0193000435829
3066,-0.407141685486,-0.213824629784,-0.731099247932,-0.531294047832,-0.751098871231,-0.422925591469,0.128498718143,-0.799681663513,-1.09693384171,-0.164800286293,-0.921993374825,-0.606870770454,-0.22947409749,1.44849550724,-0.682577490807,-0.0952499806881
9801,0.200381562114,0.469805300236,-1.34628343582,-0.179301962256,-1.59734010696,-0.101994037628,0.200303539634,-2.69212436676,0.528906524181,0.0749323070049,0.119663335383,0.564845144749,1.04117953777,-1.12666165829,0.247340381145,0.738200068474
1459,-0.886888921261,-1.61786651611,0.981121301651,0.802027821541,1.17294573784,-2.29323840141,0.418563395739,0.605386674404,-0.228040516376,0.694281935692,0.0721617117524,0.122770816088,-0.393198043108,0.480506062508,-2.00387024879,0.279799997807
9703,0.540290057659,0.887680590153,-0.180938512087,0.071341574192,-0.083484262228,-0.0463587194681,-0.0742277801037,-0.364215821028,0.0510681420565,0.075349971652,-0.125764518976,0.656170487404,0.207340881228,0.494588166475,2.10030984879,1.00580000877
10606,-1.2213602066,0.445397913456,0.154057860374,-0.181144610047,-0.9140625,-0.231000468135,-0.618639588356,0.102280192077,0.254634976387,-0.81476855278,-1.13359880447,0.0510391294956,0.386690676212,1.95544195175,0.620726525784,0.945749998093
1017,0.00594051927328,0.0476769208908,-1.70411944389,-1.93609213829,-1.58527064323,-1.97895312309,0.0869190394878,0.283510118723,-0.474514693022,0.319705218077,-0.982946515083,-0.421100050211,-0.420940279961,-1.28930163383,0.0285723060369,0.70609998703
9813,-1.55157124996,-1.74488162994,-1.61189985275,-0.664845943451,-0.956349432468,-0.595540165901,0.277964890003,0.748237848282,-0.706795036793,-0.94769525528,-0.580856919289,-0.935417056084,-1.99227845669,-1.71073746681,-0.782644927502,0.424950003624
7485,-0.846170723438,-1.46210074425,0.552581787109,0.505305767059,0.247574195266,-0.654020726681,0.428812503815,-0.0882304906845,-0.72613710165,-0.715703606606,-0.484542667866,-0.664644956589,0.731866359711,0.518360972404,1.32201361656,0.556400001049
2109,0.0,0.0,-0.000243499467615,0.0,-0.127601370215,0.224136561155,0.218927204609,-0.531845748425,0.179681047797,0.0915745943785,0.0274743326008,0.863708078861,0.789248228073,-0.400279223919,1.33695793152,0.275649994612
23271,0.376911103725,0.439840465784,0.950524151325,0.313398241997,1.21314191818,0.280863016844,1.25108623505,0.353911757469,-0.323623359203,0.472675979137,-0.220504552126,-0.790304839611,0.0894630029798,0.448753356934,-0.381703972816,-0.986699998379
9915,-0.400702774525,-0.441926658154,-0.0322084724903,-0.261143893003,0.950923442841,0.337781399488,1.34146845341,-0.952540576458,0.293774157763,0.281349986792,-0.374410480261,-0.0162331908941,-0.939220309258,0.540522456169,-1.66328847408,-1.09649991989
9552,1.29915392399,1.61990058422,1.66050386429,1.62755823135,1.2418525219,1.55823338032,-0.374224603176,0.256533950567,0.223709926009,0.0200456231833,-0.800661623478,-0.930542945862,0.402585685253,-1.45462357998,1.46366906166,-0.339149981737
93487,1.47628831863,0.949424624443,1.69250750542,1.00570058823,0.699892163277,0.0604526996613,0.138388767838,0.0262121558189,0.412490397692,1.02425718307,-0.343836665154,-0.105415932834,0.162690341473,-0.317773729563,-0.324067145586,2.05264997482
2956,-0.701200246811,-0.626238465309,-0.864824473858,-0.924569904804,-1.47193002701,-1.03659653664,-0.8487008214,0.271213382483,-4.00872612,0.125133469701,0.0618226826191,0.0812472999096,0.168750137091,0.239518031478,0.744445085526,1.51604998112
11065,-1.76360714436,-0.176075726748,-0.241801843047,-0.0384212508798,-0.568143308163,-0.532986283302,-0.506420969963,-1.01793920994,-0.262830585241,-0.238499999046,1.77870893478,-1.13789486885,0.508688569069,-0.778377473354,0.331550419331,-0.0194500088692
9653,-0.238374710083,0.779762744904,1.51637768745,1.77867209911,0.298118442297,-0.55272424221,-0.64441293478,-0.398957103491,-0.0522491633892,0.930172801018,-0.0551499724388,-0.751409709454,0.48617759347,0.135188519955,-1.01628232002,-0.357600003481
200081,-2.99232816696,-3.22104358673,-1.38425183296,-1.29380536079,-1.02113747597,-0.985477805138,0.316240042448,-0.870225250721,-1.00441050529,-1.08691990376,0.239210128784,0.711967289448,-0.0581756085157,0.209611803293,1.40527772903,1.32539999485
3337,-0.361109137535,-0.118009656668,1.5027282238,0.586011528969,-1.9152572155,-1.0849366188,0.721394300461,-0.266555219889,-0.494162321091,0.737106919289,1.08941137791,0.405447840691,0.259175002575,-0.912678897381,0.451232194901,0.264250010252
11073,0.134148538113,-0.259977966547,-1.15083599091,-0.065022110939,-0.274770975113,-0.988294482231,0.524176001549,0.0728304982185,-0.695176422596,0.52270925045,0.246192485094,-0.77132153511,0.460272550583,0.713109016418,-1.21338558197,0.555100023746
23,-0.374496221542,0.676275551319,-1.252399683,-1.07542455196,-0.414219021797,-0.725069999695,-1.1273214817,-0.572533667088,-0.988682508469,-0.761812210083,0.245838493109,-0.831300675869,1.23069787025,0.229909181595,-1.38777422905,-0.605449974537
5641,-0.375153422356,0.0256498027593,-0.705429196358,-0.623119115829,-0.273747771978,-0.361526340246,-1.50616621971,-0.868134200573,-0.129938662052,-1.67267978191,1.11755144596,0.355031490326,0.924355924129,0.166241973639,0.645140051842,2.04830002785
8720,0.699256360531,0.758083820343,1.76817405224,3.10573244095,-0.199407920241,-0.321238428354,0.266955137253,-0.278103858232,-1.19042813778,0.669119477272,-0.408926069736,-0.129525303841,0.418255150318,0.297598481178,-0.387103885412,-0.631300032139
10782,0.782525360584,0.271847426891,0.599355578423,0.154130160809,0.588151335716,0.181564942002,0.26874601841,0.439950585365,0.185338258743,0.0786646455526,0.558000504971,-0.692498743534,-0.593520104885,-0.435063630342,0.567780077457,-0.659449994564
25932,0.261841267347,-0.215634524822,0.0136656910181,-0.176918208599,-0.0173817425966,-0.0831352174282,0.133816495538,0.487216174603,0.578968286514,0.204098045826,1.3350622654,0.243233084679,-0.403918594122,-0.732648134232,-1.34247529507,0.417199999094
3028,-0.306525617838,-0.721479952335,-2.31921577454,-1.34032511711,-0.416270792484,-0.406689047813,-0.422908842564,-1.30074334145,0.427079200745,0.635189712048,-0.576372206211,0.28359746933,0.788046598434,0.634328067303,1.14731287956,0.609799981117
6804,4.01403331757,0.0233366377652,1.00839161873,0.383620738983,0.192195519805,3.4829659462,-0.808457016945,6.54189300537,0.201655343175,-0.308567643166,3.48566603661,-0.153252288699,-0.0554405897856,0.266657233238,0.572427034378,0.247649997473
890,-1.17241311073,-0.449610590935,-0.460313677788,-0.848385751247,-1.23940515518,-0.794033408165,-0.857575774193,-0.215753942728,-0.216414213181,0.820579826832,0.44602021575,0.552747368813,0.337574779987,1.25238382816,-0.269220739603,-0.394300013781
6390,-0.214774101973,-0.448211044073,0.324957817793,1.35324025154,0.931115746498,0.28309199214,0.0510961264372,-0.289729505777,0.858014822006,0.297780305147,0.305947422981,0.854961752892,0.618331253529,-0.488140702248,0.889019906521,1.63345003128
4303,-1.75559234619,-0.91035926342,0.978653669357,1.15861785412,-0.240745380521,-0.936585307121,-0.810985803604,-0.332137584686,-0.268913447857,-0.690367996693,-0.367088884115,-0.92752379179,-0.344806700945,-1.18700897694,-0.289177954197,0.437399983406
10953,0.928915083408,0.205237612128,0.98680460453,0.365777254105,-0.942585468292,-0.277927935123,0.0917918682098,-0.3554649055,0.0420145690441,-0.0308559089899,0.329643666744,-0.129036217928,-0.187829479575,-0.800839781761,0.746277093887,0.723399996758
22889,-4.08616256714,-4.88781070709,-0.176826998591,0.089858174324,-1.44108581543,-1.01337528229,-0.0665086209774,-0.545146405697,-3.75765609741,-2.26965856552,-2.86545348167,-0.98646658659,-0.540617704391,0.674805283546,-0.243072926998,-2.12194991112
3098,0.190435945988,-0.26461148262,0.285402834415,0.746841490269,0.429467439651,-0.939384520054,-0.684892773628,0.654284596443,0.15437233448,-0.477680832148,0.58701723814,-0.289053797722,-0.151150405407,-1.06984198093,0.559189260006,0.515300035477
11044,-0.224802881479,0.311583161354,0.0391470342875,-0.913769245148,0.408921778202,-0.00558831915259,-0.0682011246681,0.0473888069391,-0.0559345632792,-0.112057998776,-0.481452554464,-0.0270163230598,-0.521469831467,1.45377850533,-1.01371562481,-0.794250011444
8985,0.115181833506,0.918264865875,0.846160054207,1.79796981812,0.254605054855,1.37495779991,-0.407435655594,0.946300566196,0.437761157751,1.16508829594,-0.0266311503947,0.88560885191,0.176337897778,0.719263732433,-0.0946262404323,0.643750011921
66008,-3.19533014297,-2.76979970932,-1.80111265182,-0.751401424408,0.0100681111217,-1.18883728981,-1.13313794136,-0.769476175308,-1.55216109753,-1.24526798725,0.649125218391,-0.220206648111,1.09656393528,0.00579792074859,0.681804299355,1.55660009384
9217,-1.36145031452,-0.831601500511,-0.181050628424,0.924011111259,-0.458207845688,-0.267970025539,0.782980561256,0.0199807658792,-0.319167554379,-0.341342031956,0.259289979935,0.878097772598,1.00931799412,0.585860848427,1.02614760399,0.585900008678
701,-1.64625203609,-1.44876420498,-0.306169867516,-0.0555310659111,0.304439544678,-0.00673128664494,-0.506461620331,0.706386446953,-0.497016191483,0.520321846008,-0.465912401676,-0.753369271755,0.497204363346,0.043872885406,-2.20517349243,-0.847199976444
6182,-1.55899691582,-0.0957055985928,-2.9960539341,-1.27174854279,-2.28972816467,-1.02086281776,-1.30281865597,-0.586627006531,-0.186893045902,0.112514480948,0.000463159463834,0.000744033721276,0.000137311013532,0.176145464182,0.000673579168506,0.00034999998752
4860,-2.66078782082,-2.07315349579,-2.59756135941,-0.952929139137,-1.48175656796,-2.16971349716,0.19150480628,-0.42039680481,0.458407580853,-0.327595829964,0.0021199285984,0.566115379333,-0.302618592978,-0.330173581839,0.343041777611,0.856449961662
7398,0.215011060238,-0.792060017586,1.06159830093,-1.81644260883,0.321804463863,0.0384146124125,1.46107673645,-0.702365815639,-0.448272049427,0.129070341587,0.612255096436,0.25333276391,0.195706024766,-0.0927057266235,0.790046513081,1.96009993553
6117,-1.51405310631,-1.17485737801,-2.31505465508,-2.05140924454,-0.933319270611,-0.904376506805,-1.00217652321,-0.307662546635,-0.710763156414,-0.486033976078,-0.442186653614,0.072788476944,0.791322648525,-0.505057096481,1.05454182625,0.665500044823
23588,1.11774039268,0.787150263786,-0.553340733051,-0.500824868679,1.6097009182,1.29801273346,-0.638508439064,-0.165543928742,0.398666232824,-0.169664487243,0.937651634216,-0.343696147203,-0.975532412529,-0.943571209908,-0.449383854866,0.445349991322
949,0.311231732368,0.634339213371,-3.35850381851,-1.80739426613,0.467138826847,0.352338254452,-0.135177507997,0.459379345179,0.898928403854,0.0331314504147,-0.0441345274448,-0.105248987675,-0.409628152847,0.222307980061,1.46472525597,0.71875
7168,-0.626037418842,-0.275278270245,-0.795716941357,-0.313468009233,-1.46597266197,-2.57334566116,0.537466049194,-0.231290787458,0.475864887238,0.425335645676,0.255020976067,0.412599742413,1.68911194801,1.60079884529,1.36972594261,1.42119991779
9375,-1.70669400692,-2.10768032074,-2.78600311279,-2.66138219833,-0.443098157644,-1.42005980015,-0.48881727457,-2.63100194931,0.143105357885,-0.362212449312,-0.0520396009088,0.105697378516,-0.390953987837,0.117433972657,0.799462080002,1.3533000946
4927,-0.534129261971,0.520876526833,-0.283289581537,-0.075525790453,-0.811960816383,-1.44198167324,-0.980231404305,-0.61775636673,0.383628934622,-0.404407590628,0.421032249928,-0.555992364883,0.450147807598,0.548269033432,-0.163940668106,-0.326600015163
2523,0.642846763134,0.0951115936041,0.337783038616,0.676439523697,1.45700621605,0.224049597979,1.12795984745,0.615241825581,-0.591609179974,0.219073548913,-0.553997933865,0.19445681572,0.367061704397,0.122788608074,-1.11930990219,-0.34430000186
58497,-0.382353842258,-0.928005933762,-1.15534758568,-1.43189549446,0.488265454769,0.333019405603,-0.591288268566,-0.953354477882,-1.09394311905,-0.457481026649,-0.171315640211,-0.60942196846,0.83311855793,0.254407823086,-0.651167333126,0.282550007105
6856,0.375727504492,-0.26105517149,-0.992839097977,-0.995334088802,0.531147122383,-0.224246352911,0.366277009249,-0.116110086441,0.211716860533,0.829427719116,-1.14345777035,-0.608126223087,1.58146095276,0.616134881973,-0.670199394226,0.765300035477
26036,1.92319643497,1.26425123215,2.29814386368,2.09598112106,0.820005595684,1.43289411068,0.122904539108,-0.294117331505,0.350577652454,0.825101852417,0.795179724693,-0.234609216452,0.415530979633,-0.540218710899,2.18225288391,0.687399983406
10206,-0.0451818145812,-0.248618170619,0.746541678905,0.321620434523,0.815801143646,0.255419880152,0.324229300022,0.506289720535,0.0681047290564,-0.157758682966,-0.619113624096,-0.0683818683028,-0.370525479317,-1.75270700455,-1.58968710899,-0.744350016117
25793,1.84359443188,1.64188992977,2.1431043148,1.9453202486,-0.0783669799566,0.903457760811,-0.0288533270359,0.447997272015,-0.289054632187,-0.0927461534739,0.435137212276,-1.22351312637,-1.04578590393,0.90337896347,0.831068694592,0.179250001907
55556,-0.880384802818,-0.821811020374,-1.91302132607,-1.45880413055,-0.648268938065,-0.634027481079,0.501954972744,0.0371724963188,0.581077635288,-0.592736124992,1.13887631893,0.277593821287,-0.303358227015,-0.142983257771,0.0949258580804,-0.0178999900818
3978,-0.844947576523,-0.35868614912,-2.53498339653,-1.7494866848,-0.97155559063,-1.60750460625,-0.901071429253,-0.694455862045,-0.0655323192477,-0.158459976315,-0.042164389044,0.366320073605,0.0175972729921,-0.0531357079744,0.857094943523,-1.53849995136
10681,-0.684252202511,-0.5950756073,0.248790159822,0.595266819,-0.823327124119,-1.11679244041,0.600846588612,0.63233602047,-1.21909987926,-0.805385947227,-0.634565234184,-0.611154794693,-0.246391654015,-0.0104376897216,0.627581715584,-0.545650005341
3638,-0.320606946945,-0.0228386521339,-0.997270464897,-0.458184123039,2.09566116333,-0.576719284058,-0.404841482639,-0.583811402321,2.05995845795,0.582045197487,-1.83897209167,-0.550311088562,-1.93734920025,-2.58059692383,-0.214873790741,-0.984799981117
8349,2.05631923676,0.886197924614,0.346970975399,0.280497968197,0.0712553113699,-0.862362980843,-0.455453753471,-0.650711834431,0.0041786134243,0.264585107565,-0.884613990784,-0.810258090496,0.00439012050629,-0.0763687938452,-1.55050611496,-1.07330000401
6275,-1.08202433586,-1.92060256004,-1.23026180267,-0.633915901184,-0.920477390289,-0.460302203894,-0.972591221333,0.0526542514563,-0.476233065128,-0.557648956776,-0.761531114578,-0.695771574974,-0.101330310106,0.519280195236,-0.0828484892845,0.408849984407
3895,0.340532332659,0.276919811964,0.760485649109,0.460158467293,-0.571150958538,0.531099915504,-0.87407708168,0.043905865401,0.459728121758,0.209560990334,0.183576405048,-0.139756411314,0.179490253329,-0.323807418346,0.140562713146,0.91755002737
392,1.17642831802,1.51082515717,-0.712214231491,-0.519825518131,-0.714962124825,-0.697732567787,-0.592632830143,-0.714189291,0.739141047001,1.06203842163,-0.301824092865,-0.0938174724579,0.257529050112,1.20175397396,-0.881956875324,-1.7322499752
9170,-0.0867076814175,-0.211774691939,0.998012840748,0.0641141608357,0.0586534589529,-0.0101789683104,1.04702246189,0.951284408569,-0.219631880522,0.726353883743,-0.475211083889,-0.256288826466,-0.170435324311,1.16446471214,-1.62903749943,-0.138999998569
80347,-0.624922513962,-0.0959848314524,0.361819535494,1.13506662846,1.01661872864,0.608331859112,-0.000481337308884,-0.418625891209,-0.49820202589,-1.19542562962,-2.23208713531,-0.0670587867498,0.791867554188,1.08628320694,-0.168275594711,-0.349900007248
23300,-0.423381209373,-0.356191307306,-0.528949081898,-0.450576364994,-0.427832067013,0.671452581882,-0.448651283979,-0.716801643372,0.0709888339043,-0.504040420055,-0.884704887867,-0.341407626867,-0.522269546986,-1.03742980957,0.582091569901,-0.415400028229
836,0.132104098797,0.0372485518456,-1.83599102497,-0.450909644365,-0.823787748814,-0.00543835200369,-0.550826966763,-0.981158614159,-0.320340722799,0.120007947087,-1.58544373512,0.311552941799,0.0495683178306,0.360906779766,0.521405816078,1.18309998512
11188,0.190628543496,-0.758159577847,-2.0992629528,-2.05929112434,-0.381069123745,-1.22692477703,0.578420996666,-1.90786266327,-0.0110098272562,-0.237113565207,0.048594083637,0.0820492058992,1.42780005932,0.0305288732052,-0.300657510757,0.340200006962
10898,-0.92804980278,-0.869304418564,-1.70048189163,-1.30048322678,0.808245539665,0.736972808838,0.174401581287,0.999277114868,-0.245206460357,0.442642688751,-0.535589516163,-2.3037481308,-0.0420937240124,0.66489893198,-0.299640715122,1.26410007477
9276,-1.01664161682,-0.304089039564,-1.79029512405,-1.27749013901,-1.56123650074,-0.814758419991,-0.885313630104,-0.932270407677,-0.0689894258976,-0.730403661728,-0.489204287529,0.296593546867,0.559214711189,0.484706282616,0.815531790257,0.00250001251698
1647,1.05011963844,1.08177685738,1.24224042892,1.05562472343,0.515572547913,0.515884578228,0.68344271183,-0.9650208354,0.803744912148,0.329162269831,1.0672121048,-1.00487053394,-0.954051494598,-1.28995871544,-0.163204669952,0.0463500022888
10285,0.578831195831,0.391961216927,1.13426375389,0.688045978546,0.910598039627,0.561489343643,-0.805862128735,-1.93499445915,0.298738896847,-0.593899905682,-0.107332259417,-0.142064720392,0.032123029232,-2.11117815971,0.122777655721,0.293799996376
23386,0.679396271706,-0.848806023598,0.514321684837,0.464809805155,-0.971703231335,-0.459499776363,0.766675710678,-0.192597776651,0.885344266891,-0.484536916018,0.793547034264,-1.64270830154,-1.26289272308,-1.08213841915,0.621647238731,0.407249987125
3156,0.598201990128,-1.9260635376,-4.64493560791,-4.69806480408,1.36116325855,0.840399682522,-1.77736496925,-1.27626252174,-2.02348637581,0.49212411046,-2.08758568764,-1.90133070946,-1.64603543282,-1.352409482,0.832073926926,0.905550003052
10237,-0.058651663363,-0.610566020012,-1.05636656284,-1.29127979279,-0.114456564188,-0.659501791,-0.262574136257,-1.35090613365,-1.38757538795,-0.719952106476,-0.348717689514,-0.114120796323,0.259125500917,-0.00246223807335,0.809679567814,0.145350009203
7077,1.15561032295,1.72043395042,4.71192216873,4.64541435242,0.771527886391,0.584948658943,0.93906801939,0.558675646782,1.04528141022,1.09669983387,-0.113289266825,0.0746288746595,0.12241654098,0.465408205986,-0.695180296898,-0.88664996624
11157,-0.661093831062,-1.60275268555,-2.06287765503,-1.78216171265,-0.446725398302,-1.77631270885,0.249443009496,-1.41345369816,-0.228127419949,-0.572006523609,0.428207606077,0.192295148969,-0.485002100468,-0.743062496185,0.210119351745,1.26810002327
22908,-1.37746083736,-1.72340154648,-0.531425893307,-0.975166201591,-0.783979713917,-0.261711329222,-0.996964752674,-0.192007869482,-0.0146581605077,-0.475370943546,-0.746279895306,-0.867907822132,0.916330933571,-0.467251420021,-0.256968826056,0.963700056076
10915,0.00948776304722,-0.142838805914,-0.067406386137,0.504669606686,-1.05403900146,-0.0421357154846,-0.267977893353,-1.61122369766,0.488517045975,0.1817445755,0.482837021351,-0.440823107958,-0.590117156506,0.71080160141,0.92788040638,0.675400018692
9897,-0.0281363576651,-1.26445829868,-0.387840390205,-0.566782355309,-1.11258435249,-0.836553037167,-0.856845200062,1.04493951797,-0.254495441914,0.913171291351,-0.432527661324,-0.147624626756,0.0447176843882,-0.207962155342,-1.2039501667,-0.913250029087
1759,0.142789512873,0.685027778149,1.23700284958,1.28864264488,-0.342947483063,-0.489662468433,-0.935057163239,0.0604800283909,-0.268837749958,0.294937610626,0.00326606631279,0.125401198864,2.40369367599,0.670426189899,2.11129951477,1.23530006409
54541,2.31354284286,1.12156867981,1.24303102493,0.630307674408,3.50235414505,2.54803586006,3.5330991745,2.80378675461,1.41626763344,-0.664480090141,1.95831763744,1.61361861229,-0.246657073498,-1.17181634903,2.58360624313,2.67864990234
211,1.07825779915,0.455484271049,0.987912654877,0.224208623171,-0.359270334244,0.742928266525,-0.405308276415,-0.076205059886,-0.320450723171,0.545294582844,0.850762784481,0.00517731159925,-0.823247492313,0.555891275406,-0.904365956783,-0.526000082493
5048,-1.18174993992,-1.62214422226,-1.92647004128,-1.41382825375,-0.649970650673,-0.754619002342,-0.592649638653,0.0144449472427,-0.617788493633,-0.0700016617775,-0.83536285162,-0.849695622921,0.239800512791,1.19990682602,-0.237585455179,-1.11575007439
84722,-1.12282776833,-1.44417154789,-1.50147068501,-0.9419708848,0.462128818035,-0.188331112266,-0.993476033211,-1.22175312042,-0.276225864887,0.222029790282,-0.100180059671,-0.126673579216,-0.455038547516,1.86497378349,-2.74647808075,-0.735499978065
29890,-0.955542445183,-0.0440044999123,-1.58009648323,-1.19422626495,-0.823255300522,-0.884301364422,1.41886079311,1.23953211308,-0.254012584686,1.14685750008,-0.0631529092789,0.516926586628,1.14669060707,0.355242133141,-0.221458435059,0.651400029659
9868,-0.209774240851,0.233242809772,0.866112232208,-0.944580435753,0.195060878992,0.149488389492,-0.336365759373,-1.82215356827,-0.791958451271,-0.509352743626,0.2242821455,-0.462432950735,0.169715091586,-0.0165540501475,-0.934760808945,-0.145249992609
873,-1.20474016666,-0.50863802433,-2.37635946274,-1.20489370823,-1.34889650345,-0.540273070335,-1.24130558968,-0.608596861362,-0.391731709242,0.254311919212,0.331160545349,-0.13094599545,-0.151074528694,0.507941603661,1.10512697697,0.0324999988079
5580,2.65768957138,1.95453357697,1.07890200615,1.11930418015,-1.11821901798,0.674128890038,-0.0470925755799,0.325076848269,-0.0808888524771,0.21057009697,1.83785712719,0.320046752691,0.63115799427,0.451680630445,1.1293027401,1.33484995365
3725,1.75058102608,1.64709377289,2.49239659309,1.90804481506,-0.940711259842,-1.37644016743,0.806419372559,-0.045235440135,-0.298068374395,0.422598063946,-0.0783264040947,-0.435468733311,0.288677632809,-0.079588547349,-0.430326133966,-1.09009993076
23585,0.21842956543,0.781310915947,0.384749352932,0.821005582809,0.58612459898,-0.0174258612096,-0.911973893642,-1.07956600189,-0.607323467731,-0.667440474033,-1.06662225723,-0.509738862514,0.233742594719,-1.35175979137,-0.0879611372948,-0.870800018311
51097,-0.372584193945,-0.272128969431,-0.926567733288,-0.307058036327,-0.0553740411997,-1.34691274166,-0.926886081696,-1.23813617229,0.0303160399199,-1.1048065424,0.169230267406,0.288840144873,1.03664338589,-1.03994011879,2.73868560791,2.31669998169
1831,-0.0531873106956,0.373961269855,1.0204474926,-0.104806795716,1.07040548325,0.694705367088,0.853751182556,1.03935408592,0.241881728172,-0.108773075044,0.870619535446,0.369635462761,-1.30959582329,0.31726282835,1.59477603436,1.89450001717
7020,1.09099841118,0.628821849823,-0.0713269114494,-0.170869201422,0.405993193388,0.459862649441,1.65707683563,1.07057547569,-0.303039491177,-0.119655266404,-0.525043904781,-0.0122147202492,-0.446859717369,-0.822231829166,-0.273949921131,-1.15505003929
55893,-0.0715992972255,-0.62863111496,-0.629063606262,-0.92382901907,0.165124490857,-0.00062869489193,0.174101680517,0.103457987309,-0.779606342316,0.287927389145,-0.615281224251,-1.89140498638,-0.452080100775,0.311032503843,-1.75187277794,0.0956999957561
6944,0.660472929478,0.753296971321,0.210309639573,0.732022047043,0.957500815392,0.958143115044,-0.157910197973,1.25922000408,0.380922436714,0.589116454124,-0.516360640526,-0.667677938938,-0.675565838814,0.868054449558,-0.327291935682,-0.150499999523
22883,-0.374828577042,-0.593796014786,-0.686972618103,-0.977204680443,-0.753528892994,-0.265202969313,-0.563925266266,-0.487893283367,-1.36994552612,0.493265807629,0.151684761047,-0.888036131859,-0.182424753904,1.26595723629,1.05401682854,0.438100010157
5601,-1.61471378803,-2.03822469711,-1.90903306007,-0.959107875824,-0.0235973764211,-0.767578125,0.57048368454,0.345708370209,0.405591726303,-0.26798543334,-0.0979064404964,-0.43970361352,0.435197889805,0.763839900494,0.321917355061,-0.937799990177
10775,-1.59199285507,-1.40506386757,-1.3892146349,-1.06170856953,-1.56440830231,-1.14431107044,-0.753137588501,-0.583703815937,0.0585194826126,-1.71662449837,-1.04132056236,-0.459559082985,2.36037492752,0.740499436855,-0.662658631802,-0.0470000207424
4780,1.7659714222,2.25385713577,2.4221496582,1.21690797806,-0.542088449001,-0.0777093619108,-0.980387151241,-0.877479553223,-0.282675355673,0.543723762035,-0.338221728802,0.0522749423981,0.376457482576,2.81132602692,-1.43836963177,0.137300014496
10904,-1.19499349594,-1.30166220665,-2.35813641548,-1.20291781425,-1.14283072948,0.897877335548,0.604222536087,-0.0179119110107,-1.63362050056,-1.28018271923,-1.04945790768,-0.405009895563,2.0906329155e-05,-1.02119827271,2.32520675659,-0.654199957848
9917,-0.388177514076,0.252219796181,1.15046870708,1.20607590675,0.639394521713,-0.067327208817,-0.494219779968,0.853466629982,-0.256562680006,0.285350859165,-0.193817541003,-0.425628513098,0.77687138319,0.876892447472,-1.13588833809,-0.968299984932
1399,0.141466453671,0.375750809908,-1.14761042595,-0.906851887703,-0.566568315029,-0.479288876057,-0.481178432703,-0.147363141179,0.449021697044,-0.181496679783,-0.3784096241,-0.699262440205,-0.718361020088,0.451496601105,-0.188352689147,0.888100028038
