rid,DOS024_VCAP_6H:BRD-K09068728-001-01-2:5,DOS024_VCAP_24H:BRD-K09068728-001-01-2:5,DOS053_A375_24H:BRD-K09068728-001-01-2:5,DOS053_A549_24H:BRD-K09068728-001-01-2:5,DOS053_MCF7_24H:BRD-K09068728-001-01-2:5,DOS053_PC3_24H:BRD-K09068728-001-01-2:5,DOSBIO001_A375_24H:BRD-K09068728:10,DOSBIO001_A549_24H:BRD-K09068728:10,DOSBIO001_HT29_24H:BRD-K09068728:10,DOSBIO001_MCF7_24H:BRD-K09068728:10,DOSBIO001_PC3_24H:BRD-K09068728:10,DOSBIO001_NEU_24H:BRD-K09068728:10,DOSBIO001_NPC_24H:BRD-K09068728:10
23647,1.11220002174,2.30767893791,0.0940499901772,-1.52419996262,0.482400000095,-2.29369997978,1.93686926365,-0.39901509881,0.491203784943,0.61507743597,0.315017014742,-1.45710003376,0.287160634995
10617,0.301200002432,-2.1511926651,0.111999996006,-0.0184000134468,-1.25859999657,0.698100030422,0.644570469856,-2.31864118576,-1.38032090664,-0.589314103127,-0.580880582333,0.0285000801086,-0.28022891283
2184,-0.93489998579,-0.326943397522,-0.120750010014,-0.730849981308,2.97469997406,0.496549993753,1.07832765579,-0.861196875572,-0.899528264999,-0.381342470646,0.538134634495,-0.369899988174,0.67648088932
5355,0.916100025177,2.50862312317,0.78125,0.0772500038147,-0.411799997091,-0.149150013924,1.30243957043,0.125371173024,0.616961956024,0.571998953819,0.387497067451,-0.0493000149727,0.0546770580113
6659,0.0147000001743,0.583394646645,-0.992849946022,0.671849966049,-1.95009994507,0.36985000968,0.449272811413,-1.48319518566,0.161563694477,0.679785609245,0.112487822771,0.368450015783,-0.285332471132
7016,-0.850499987602,-0.139645636082,-0.712650060654,-1.30774998665,1.23479998112,0.26599997282,1.88496911526,1.31716549397,0.551944255829,-0.359384715557,-0.397214353085,0.1888499856,-0.405033141375
90861,1.1115000248,-2.01482152939,-0.411900013685,0.0575999990106,-0.183699995279,-0.228900015354,0.541390955448,-0.506467580795,-1.92569220066,-0.186453580856,0.707791924477,0.34035000205,0.640719592571
10670,1.22739994526,0.757668673992,0.587750017643,0.794250011444,-1.57299995422,-0.497999966145,0.874896705151,0.597571492195,-0.345043241978,-0.0327797681093,0.218469083309,0.726549983025,0.83004117012
79071,-1.28499996662,-2.37524175644,-0.0729999989271,-1.43270003796,-0.195299997926,-1.28090000153,-1.09644317627,-0.54653775692,-0.462362200022,-0.467057734728,-0.502772808075,-2.01445007324,-1.13050460815
64746,1.11969995499,0.383354395628,-1.29939997196,0.526250004768,-0.683300018311,1.03164994717,-1.02784907818,-0.448052972555,-1.84676241875,0.0396966189146,0.95760846138,0.458099961281,0.707196474075
5366,-1.51839995384,1.70167791843,-0.951900005341,-0.695600032806,1.55509996414,-0.253849983215,-0.887611865997,0.438741803169,-0.39799079299,0.465094804764,-0.739794969559,0.204800009727,0.350652217865
11344,-0.838599979877,0.106806799769,0.822749972343,0.415549993515,-0.634400010109,-3.01839995384,1.06503820419,0.285768419504,0.320721149445,-0.403336167336,0.393207728863,-0.397300004959,-0.556308805943
10013,-0.0746999979019,0.728645861149,-0.225749999285,1.58350002766,-1.14269995689,-0.114600002766,2.80546617508,-0.0437272191048,0.78299510479,1.2185022831,0.454017609358,-0.439849972725,0.619279444218
5829,-0.218600004911,2.04119277,1.41674995422,0.793300032616,-0.227400004864,0.178749993443,2.37895727158,0.669247865677,1.27163648605,0.500951826572,0.283121615648,-2.74289989471,0.851708769798
5257,0.175099998713,3.73124146461,0.931650042534,0.0636000037193,-0.565800011158,1.30279994011,2.32074785233,-0.270391285419,0.779482960701,0.299443602562,-0.0372412614524,-0.369499981403,0.929751515388
22794,0.848999977112,2.77113723755,0.525599956512,1.96665000916,-0.118400000036,0.377250015736,1.65719914436,0.593798875809,-0.434459686279,0.748350322247,1.22214066982,-0.397599995136,1.54492139816
9761,-0.225299999118,1.17836737633,0.222450017929,1.04244995117,-0.054999999702,-0.514900028706,1.8996629715,-0.0227642655373,0.580695390701,0.181613609195,0.0273748263717,-1.25115001202,0.892012238503
23326,0.674499988556,-7.69842195511,0.252149999142,-0.241600006819,0.083400003612,-0.758700013161,-5.72470664978,-0.0692259669304,-2.48120570183,-0.411492317915,-0.0486153662205,-4.07120037079,-0.929616451263
10972,-0.511699974537,0.784096717834,0.382050007582,0.850749969482,0.390399992466,-0.60664999485,0.0691180676222,0.0700111165643,-0.274799287319,-0.12521135807,0.566780030727,0.24169999361,-0.143087506294
10523,0.57539999485,2.28943443298,0.0710499882698,1.12734997272,-0.824699997902,0.145449995995,2.20132613182,2.76058936119,1.46881353855,0.513949036598,0.337696880102,-1.0367000103,0.966388702393
79090,-1.35300004482,0.754467606544,0.42484998703,0.5,0.0441999994218,-0.417899996042,0.903747498989,0.545339584351,0.311276525259,0.631940841675,0.122323587537,-0.489000022411,-0.84801119566
27032,2.37479996681,1.70002222061,0.346249997616,0.159449994564,-0.278600007296,-1.33079993725,0.596479892731,0.0600434094667,0.931786775589,0.373803496361,0.314263641834,-0.306649982929,-0.111123383045
9097,0.100800000131,-0.625431239605,-0.199699997902,0.136500000954,-1.45679998398,0.0276499986649,0.26293027401,0.248716801405,-1.15827059746,0.0370338857174,0.0275030508637,-1.11744999886,-0.295827567577
10513,-0.0983000025153,1.1629691124,-0.603600025177,0.326049983501,-0.103500001132,1.26789999008,-0.861283779144,0.963208436966,0.327037990093,0.373260080814,-0.889225184917,0.411499977112,0.139497980475
1891,-1.14079999924,-0.139891833067,0.100000023842,-0.307799994946,0.599799990654,0.169750005007,0.933745026588,-0.332424998283,0.638652205467,-0.0138645395637,-1.20533561707,-0.626749992371,-0.232934653759
3066,2.74029994011,-1.22749471664,-0.72595000267,0.487250000238,0.303499996662,-1.69655001163,1.41594982147,0.380985736847,-0.126357018948,0.834897100925,0.957432806492,0.203700006008,-0.0474079959095
9801,-0.718400001526,0.388374239206,0.837400019169,-0.366250038147,-0.859600007534,-0.194750010967,0.750820457935,-1.19964444637,0.868473649025,-0.338369488716,1.61452245712,-0.274100005627,1.03141248226
1459,-1.69550001621,0.229296296835,-0.0185499936342,-1.10039997101,-0.373600006104,-0.93029999733,1.71374797821,0.0173144638538,0.85618698597,-0.374375075102,-0.803233444691,0.895650029182,-0.527600049973
9703,0.553399980068,-3.70752215385,-0.580049991608,0.927449941635,-0.630999982357,0.0752000063658,0.475795269012,-0.273612052202,-1.35031592846,0.272511869669,0.275361508131,-0.726099967957,0.0128408223391
10606,0.442900002003,0.0270666480064,-0.34635001421,-0.35304993391,-0.27120000124,0.589149951935,0.308290868998,-0.457374334335,-0.695009946823,0.227934330702,1.25528097153,-1.72204995155,0.947248995304
1017,0.157100006938,0.464860022068,1.66145002842,-0.197800040245,0.519200026989,-0.593600034714,0.351203590631,-0.496804177761,0.877988696098,-1.11944711208,-0.321751594543,0.70324999094,0.591093480587
9813,-0.517499983311,-1.01706218719,-1.11909997463,-0.308550000191,-1.30270004272,-1.57889997959,0.196191102266,0.900965571404,-0.217412084341,-0.0254659429193,-0.184894025326,-0.145550012589,-0.340277194977
7485,0.269300013781,-0.630891680717,-1.24934995174,-0.75150001049,0.361400008202,-0.285799980164,-1.13711488247,-0.415838837624,-0.714081585407,0.624560952187,1.49019730091,0.46145004034,-0.230544447899
2109,2.24920010567,0.351638704538,-0.167699992657,-0.55134999752,-0.642199993134,-0.595400035381,1.51547992229,-1.25751233101,-0.220956072211,0.463319092989,0.782060682774,0.0510500073433,0.0922074615955
23271,-0.572600007057,-0.342197656631,-1.19344997406,0.323399990797,1.12880003452,-1.76894986629,-0.191285848618,1.10602831841,0.126399517059,0.414560139179,-0.751559197903,-2.19184994698,-1.38829100132
9915,-1.78600001335,-2.11015272141,0.0581499934196,-0.344500005245,0.957099974155,-1.66745007038,-0.895744681358,1.32514226437,0.202253848314,-0.11591938138,-0.97484087944,-1.62940001488,-0.68627011776
9552,-0.477999985218,0.94234007597,0.632899999619,-0.00935000181198,-0.638000011444,-0.208649992943,1.82987523079,0.475769817829,0.89621078968,0.163251936436,0.478879511356,-1.05524992943,0.418722599745
93487,1.44249999523,4.17286062241,-0.829200029373,-0.480049997568,-1.72399997711,-1.19144999981,-0.95803964138,-1.16651105881,0.529518842697,0.504196882248,0.135037541389,0.548350036144,0.912999510765
2956,2.03060007095,1.54004263878,0.504700005054,-2.12545013428,-0.546100020409,-0.498350024223,0.332710564137,-0.652653872967,0.699608922005,-0.503616094589,0.0590258091688,0.0726500153542,-0.462447762489
11065,0.389499992132,-3.13416934013,-0.00835001468658,-0.402000010014,-2.19050002098,-0.629750013351,-0.445798814297,-0.0609625577927,-1.33056473732,0.00842607021332,-0.20161741972,-0.00485002994537,0.00713357329369
9653,0.0922999978065,-0.975754499435,0.144349992275,1.5473998785,0.490399986506,-0.236250013113,-0.974723219872,-0.0555660128593,0.588745713234,-0.636024713516,-1.31719207764,1.52795004845,-1.48678159714
200081,-0.0865999981761,-3.66216444969,-0.448000013828,-0.252649962902,-0.792900025845,-0.81274998188,0.274580299854,-4.29393911362,-1.80895328522,0.352523893118,0.3872410357,-0.259000062943,0.317958056927
3337,-0.244299992919,-2.04610109329,0.75184994936,0.478450000286,-0.0103000001982,0.341000020504,-4.17272663116,0.469047427177,-0.540769517422,-0.347054004669,-0.974263727665,-0.248300015926,-0.209677100182
11073,-0.633400022984,-3.1129527092,-1.28030002117,-0.439500004053,-0.491899996996,-2.03559994698,-1.01684010029,0.171814695001,0.379695624113,-0.211927771568,-1.4278523922,-0.378850013018,-0.488355129957
23,-0.597599983215,0.891785621643,0.76675003767,0.757799983025,-2.42129993439,0.629599988461,-0.102459609509,0.637560904026,1.1953394413,-0.185913205147,0.110693894327,-1.15320003033,1.0764195919
5641,1.25489997864,-0.582300364971,0.653799951077,0.188749998808,-1.10290002823,-1.23565006256,1.16545534134,-1.01787936687,-0.0210532397032,-0.669226527214,-0.130089133978,0.140699997544,0.332958757877
8720,-0.307700008154,3.6564822197,-0.108300000429,1.31780004501,-0.972400009632,0.268299996853,0.145864799619,0.899511158466,0.440255880356,0.775809645653,-0.0194842554629,3.22779989243,1.08411681652
10782,-0.083599999547,2.45161533356,-0.373899996281,0.719500005245,-0.835399985313,-1.22724997997,1.98973917961,0.10354796052,0.496845662594,0.230358704925,-0.0223938897252,-1.13800001144,0.669660508633
25932,-6.88940000534,2.13101530075,-0.9632999897,-0.331349998713,0.457500010729,-1.19125008583,-0.205092281103,-0.428871691227,-0.0271014273167,-2.96624112129,0.375138342381,0.287149995565,-0.450672566891
3028,0.47729998827,1.00125861168,1.09275007248,-1.36940002441,-1.23360002041,0.233400002122,1.4127497673,0.13861759007,1.41450548172,-0.429911702871,0.505138576031,-0.0764999985695,0.62633395195
6804,0.0421000011265,2.62243366241,-0.536749958992,-0.337249994278,1.6996999979,0.305099964142,1.59254550934,-0.0744009613991,-0.199129238725,0.33188700676,0.746213912964,0.627300024033,-0.162229955196
890,0.101700000465,0.698209047318,0.911149978638,0.161549985409,0.0,0.52144998312,1.202429533,0.465090870857,-0.419736385345,-0.314236313105,1.2440854311,0.645700037479,0.813056707382
6390,0.996500015259,-1.75316405296,0.331700026989,-0.820850014687,-0.957000017166,-0.322800010443,-0.425639688969,-0.0425377190113,-0.891784071922,0.367557942867,0.0332089439034,-0.188449919224,0.133168280125
4303,0.817600011826,0.396285653114,0.125450000167,1.04439997673,-0.222200006247,-1.20720005035,-0.0620226413012,0.374659717083,-0.308710426092,0.562592804432,-0.0152554027736,-1.2336499691,0.369013190269
10953,-0.951399981976,-2.68984818459,-0.454849988222,-1.54855000973,-0.162200003862,-0.0752499997616,-0.580282092094,0.0359458327293,-1.64699053764,-0.712188005447,0.35518860817,-0.662800073624,0.599622070789
22889,0.815400004387,-0.728252649307,-0.153250008821,-3.69470024109,-0.701900005341,0.104250013828,-0.773752868176,-0.450713157654,0.608358621597,1.19975566864,-0.310907095671,-1.85389995575,-1.11149716377
3098,1.10020005703,1.7504696846,-0.128050014377,0.879050016403,2.20339989662,0.654500007629,1.81293487549,-0.461053341627,-0.682243227959,0.430208086967,-2.15748167038,-0.691449999809,0.81436753273
11044,-1.37080001831,0.00145795941353,-0.858900010586,0.155299961567,1.67330002785,-0.142800033092,-0.479982256889,2.10319328308,-0.535936772823,0.0525647103786,0.144887000322,-0.805750012398,-0.890119671822
8985,-1.44040000439,-0.940693736076,0.846949994564,-3.76659989357,-2.21709990501,-3.82240009308,0.997264921665,0.75407999754,0.371829032898,0.84031277895,0.820294857025,0.675350010395,0.297784984112
66008,1.48469996452,0.0311207324266,0.463750064373,-0.6507999897,-0.397899985313,0.944249987602,1.77081346512,-0.873904943466,-0.360247075558,0.0972271263599,0.178136914968,-1.15410006046,1.0687674284
9217,2.51110005379,1.28862667084,0.732850015163,1.36520004272,-1.06509995461,0.343299984932,-0.985177576542,-0.860778927803,-0.446391969919,-0.630210638046,-0.159776717424,0.0879000127316,0.530886769295
701,-0.783500015736,0.989907026291,-0.818899989128,0.0541000366211,-0.00430000014603,-0.39200001955,0.624464273453,1.32363557816,1.33016395569,0.572768330574,-0.00828465819359,-1.26040005684,-0.225793063641
6182,-0.000699999975041,0.0,0.337249994278,0.336600005627,-0.674499988556,-0.708299994469,0.630139112473,0.422863781452,0.170413434505,-0.0448724143207,0.429416358471,0.768749952316,0.588335812092
4860,-0.122100003064,-3.78179168701,-0.317300021648,-0.581900000572,0.0606999993324,-0.131300002337,0.543020009995,-0.387567639351,-1.10131669044,-0.432481706142,-0.45960316062,-1.53645002842,0.216678738594
7398,1.02730000019,-2.01620054245,-0.00129997730255,-0.0945499837399,-0.372299998999,0.543099999428,-2.42123365402,0.137746214867,-0.35386249423,-0.0799137204885,0.411596477032,5.71785020828,0.494883686304
6117,0.907700002193,2.24343395233,0.960150003433,1.37794995308,-1.02009999752,0.320399999619,1.34265816212,-0.71491843462,1.84206604958,1.01105666161,-0.431040942669,-1.14789998531,-0.0106793045998
23588,-0.210299998522,2.45805501938,-4.81659984589,1.06204998493,-0.595700025558,-0.438800007105,0.969586968422,0.172208994627,1.39910960197,0.384848624468,-0.288871318102,-1.63824999332,0.11028778553
949,0.719200015068,2.59688520432,0.438549995422,0.869499981403,-0.588800013065,-0.156050026417,0.873421907425,-0.866171479225,0.855087339878,1.08327376842,0.436149686575,0.978100001812,0.536286056042
7168,2.76699995995,-1.41849458218,-2.15199995041,0.390900015831,-0.797399997711,-1.87465000153,0.26407033205,-0.17068913579,-1.21535360813,0.144672110677,-0.0294916927814,1.5571000576,0.65242767334
9375,-0.216499999166,-4.52020692825,-1.18584990501,0.374700009823,0.550599992275,0.809300005436,-2.76931190491,-0.415719538927,-2.11163902283,0.683422505856,-0.948130965233,0.587100028992,0.218217045069
4927,1.32009994984,0.489730358124,0.694649994373,0.84224998951,0.229699999094,0.620849967003,3.81580853462,0.275009781122,1.12728083134,-0.0486625730991,3.32503008842,0.0537999868393,0.807816147804
2523,-0.870599985123,-0.112135231495,-0.85205000639,0.411350011826,-1.27289998531,0.446600019932,-0.653853774071,1.040143013,0.385216653347,0.235242143273,0.261861026287,-0.365100026131,-0.4998087883
58497,2.05929994583,1.83407306671,1.13915002346,0.952550053596,0.191799998283,2.04865002632,1.68119859695,0.436915546656,0.940895915031,1.38073551655,0.742845475674,-0.340299993753,1.20127236843
6856,0.836000025272,2.89948225021,0.710749983788,0.939649999142,0.858500003815,0.936599969864,1.33583796024,-1.3931491375,-0.171463534236,0.0378187596798,0.116237327456,-1.58734989166,0.346468925476
26036,0.654299974442,2.37500715256,0.952499985695,0.55655002594,0.200800001621,1.17974996567,0.946895956993,-0.304078608751,1.78418898582,-0.310714304447,-0.600080966949,-1.47699999809,-0.489186376333
10206,-0.273799985647,0.387047529221,-0.36369997263,-0.821850001812,-1.5734000206,-0.979099988937,1.24782443047,1.52956354618,1.43716597557,0.0908385962248,0.354667305946,-0.360900014639,-0.453777611256
25793,0.0423999987543,-0.289966821671,-0.542599976063,1.08800005913,0.0458999983966,0.194900006056,0.777315557003,-0.508851230145,-1.21406888962,0.124376624823,0.265538007021,0.516999959946,0.688966870308
55556,-0.26320001483,-1.30630469322,-0.400299996138,0.0153999999166,-1.41400003433,-0.2608499825,0.269307792187,-0.898995518684,-0.0232571661472,0.566083610058,0.635692417622,-0.0887000262737,-0.030747435987
3978,0.171900004148,0.972883224487,-0.371200025082,0.163049995899,0.291999995708,-0.537999987602,0.99761736393,0.0420422926545,0.16547948122,0.834418058395,-0.465375334024,0.578149974346,0.527784407139
10681,-0.152700006962,1.80404281616,-0.0325500071049,1.2990500927,0.169599995017,0.813099980354,2.00625634193,0.118433706462,0.438067704439,0.180465489626,-1.02904033661,0.548150002956,0.511628389359
3638,-0.203099995852,-2.18876028061,-0.463300019503,0.120200008154,-0.714200019836,-3.40499997139,-2.87265944481,0.424350619316,-0.592590212822,0.489539563656,-0.595441699028,-0.0922999978065,-0.400257766247
8349,-1.03180003166,-0.276620864868,-0.410250008106,-0.597299993038,1.39849996567,-1.1167999506,1.38381910324,1.58112406731,0.307583481073,0.195237457752,-0.232920944691,-0.298749983311,-0.907452702522
6275,0.154200002551,4.47991275787,0.13140001893,-1.11884999275,-0.237700000405,0.704499959946,0.486301720142,0.127266764641,0.0,-0.773386955261,0.209363535047,-1.43245005608,-0.16753873229
3895,0.564800024033,1.25386810303,-5.44610023499,0.720399975777,0.386999994516,-4.52075004578,1.36161363125,-0.460408836603,0.30813267827,0.979053735733,1.13950753212,0.405550032854,0.398580789566
392,0.391900002956,0.393724441528,0.0265500023961,0.379200041294,-0.465000003576,-0.890700042248,2.08395838737,0.41814994812,0.490290403366,1.01878881454,1.13856911659,0.0222499966621,0.7108502388
9170,-1.33640003204,0.599382817745,0.923900008202,-0.80269998312,-0.0485000014305,0.235949993134,1.47334504128,0.572643339634,0.753513813019,-0.47390460968,-0.198407799006,-1.23585009575,-1.37802910805
80347,0.703400015831,-2.83162498474,-0.0740000009537,0.0780500173569,-0.798699975014,1.25209999084,-0.151623904705,0.226359158754,-2.54132938385,-1.02090585232,-0.645741045475,0.875349998474,0.133112579584
23300,-0.332800000906,-0.869636237621,0.0803999900818,1.70550000668,-1.23759996891,0.527500033379,-2.51571249962,-0.540611684322,-0.662093997002,-0.980323195457,-0.713027119637,-0.150150001049,-0.626372098923
836,-0.858099997044,1.6771863699,0.892300009727,1.03090000153,1.35559999943,-0.314150005579,0.702828407288,0.538034558296,1.17172467709,0.403546899557,-0.662610113621,-0.794299960136,-0.120530366898
11188,-1.17990005016,1.81351470947,0.680649995804,-0.941050052643,-0.16249999404,-1.9240000248,2.11435556412,1.47495985031,0.902646660805,0.73872423172,0.739555358887,-0.86779999733,0.370657503605
10898,-1.84759998322,3.41448831558,-0.465500026941,1.309699893,-1.22259998322,-0.812550008297,2.24925422668,0.856454491615,1.23286366463,0.100864827633,0.598339796066,-0.632799983025,1.36990475655
9276,0.751900017262,2.43311095238,0.775399982929,0.262250006199,0.821399986744,0.603500008583,2.52673530579,1.17085599899,0.644318521023,0.27417242527,0.319630384445,-0.336499989033,0.761972904205
1647,0.0237000007182,-0.165381014347,0.477799981833,-2.37680006027,-0.447100013494,-1.42599999905,-0.330093324184,1.60979759693,-0.070643901825,0.433443903923,0.844296753407,0.0979500114918,0.0941787958145
10285,-1.63119995594,-1.92044019699,-0.0566000044346,-2.74254989624,-0.868200004101,-0.0690499991179,-1.5350124836,-0.128421962261,-1.17524015903,-0.890493869781,-0.818762004375,-0.442750006914,-0.722522258759
23386,-0.941299974918,0.66813147068,-0.837849974632,-0.590149998665,-0.895799994469,0.402099996805,0.746116876602,-1.00404727459,-0.415251463652,0.155538231134,-0.0101590082049,-0.344049990177,0.00157273840159
3156,2.21099996567,0.247614517808,0.345400005579,0.997099995613,0.727699995041,1.02660000324,1.2490991354,0.0603871047497,-0.583057284355,-1.72172188759,-0.21093454957,-0.12650001049,-1.26541113853
10237,0.0390000008047,0.273121923208,0.224400013685,-0.483300000429,0.0500000007451,-0.0559000074863,1.54473423958,0.456170648336,-0.127273634076,-0.383962959051,0.679279267788,0.384450018406,0.48841509223
7077,-1.62549996376,-0.498360782862,-0.944900035858,0.246099978685,-0.659399986267,-0.691500008106,0.243717193604,0.818585336208,-0.178402662277,-0.341563403606,-0.290601372719,0.00914999842644,0.343532800674
11157,0.148300006986,-1.43803191185,-2.62050008774,-0.846599936485,-1.31780004501,0.297749996185,-1.00643670559,-0.821264326572,-0.546647906303,-0.110926255584,0.334689259529,0.630249977112,0.0539485663176
22908,0.949599981308,1.8772534132,0.570500016212,0.508149981499,0.657299995422,-0.313300013542,0.895944058895,-0.462814062834,1.64209246635,0.171616762877,-1.08203887939,-1.35759997368,-0.836887598038
10915,-0.259600013494,0.829234838486,-0.903200030327,-0.553300023079,-0.305900007486,-0.351099997759,0.766364634037,-0.240252286196,0.682839632034,0.658544182777,-0.37587916851,-0.0893999934196,0.976688861847
9897,-1.33340001106,-0.30999776721,-0.684799969196,0.00749999284744,1.72920000553,0.0873500034213,0.238792151213,0.597237706184,-1.91277265549,0.589843273163,-0.458184719086,-0.203649997711,-0.445720970631
1759,0.0195000004023,3.1405043602,-0.0565500110388,1.42939996719,1.32430005074,0.58060002327,2.18297719955,0.483088523149,1.72939324379,1.89276170731,0.345230817795,-0.598649978638,-0.451345562935
54541,-0.0261000003666,-1.29660272598,-2.58525013924,0.0852499902248,-1.76189994812,-0.267399996519,-0.595505952835,-0.96586316824,-0.502355515957,-0.566779613495,-1.00714325905,-0.336899995804,-0.537389755249
211,-1.24249994755,1.38656163216,0.529200017452,1.19565010071,1.79929995537,0.612900018692,0.591417908669,0.116750530899,0.920310854912,0.569289684296,0.260052651167,-0.896700024605,-0.317084550858
5048,-0.582899987698,1.30391538143,0.711199998856,0.273999989033,1.36689996719,0.717000007629,0.621846795082,1.10362005234,0.576613247395,0.67351102829,-0.577814996243,-1.70079994202,-0.393590867519
84722,-0.253199994564,-1.7724750042,-0.0913499891758,0.188150003552,0.49509999156,-2.23554992676,-0.0956815779209,1.73264431953,-0.111206457019,1.34334123135,0.584317266941,0.0171500444412,0.195357888937
29890,0.856299996376,3.25131750107,-0.0391999483109,0.0968999862671,-0.00340000004508,-0.939700007439,-0.466588824987,0.272409766912,1.04523515701,-0.723474979401,0.111938148737,-0.716499984264,0.238557755947
9868,0.849600017071,0.729217648506,1.05075001717,-2.00710010529,-0.259999990463,0.812950015068,0.684424757957,0.183217182755,0.839138269424,-0.45623755455,0.150345742702,-1.21944999695,-0.362681478262
873,2.15820002556,1.25774419308,0.195200026035,-0.528750002384,-0.845899999142,1.06840002537,1.02412629128,-0.0511163920164,0.572947084904,-0.336410164833,1.72164356709,0.736450016499,0.0337543413043
5580,0.309300005436,1.531909585,0.605099976063,0.00325000006706,0.235100001097,0.54825001955,0.314319968224,-0.383485198021,0.673003613949,0.486628115177,-0.552994191647,-0.1440500319,-0.938489079475
3725,-1.28890001774,1.54402208328,-0.694350004196,-1.34930002689,-0.558099985123,-1.4008500576,0.141277611256,1.02333855629,0.516668856144,-0.371061295271,-1.0068475008,-0.448149979115,-0.00253930687904
23585,0.775900006294,-0.36186081171,0.438850015402,0.355399996042,-1.8193000555,-0.399500012398,-1.10222244263,-1.05593347549,-0.378774553537,-0.331003427505,0.023959107697,-0.890950024128,-1.36389601231
51097,0.0511000007391,0.764819025993,1.16574990749,1.3504499197,-0.467799991369,-0.28820002079,-0.294206887484,-1.13405752182,-0.184583127499,-0.0452688634396,-0.398916840553,-0.0925000309944,0.248470500112
1831,-1.91530001163,-0.96014380455,-0.892750024796,-0.830950021744,0.401499986649,-0.680850028992,-0.651678144932,-1.60683059692,0.648070752621,-1.33138549328,0.673882365227,0.755800008774,-0.790994942188
7020,-1.49409997463,0.135955497622,-0.256799995899,-2.03945016861,1.57560002804,-0.981499969959,0.929763019085,1.12372601032,-0.781808376312,0.269165039062,-0.149672836065,0.143450021744,-0.607970416546
55893,-2.54229998589,1.37927532196,-0.95660007,-0.515900015831,0.524600028992,-0.457749992609,0.539432168007,0.891723513603,1.40506136417,0.0502175763249,-0.311400651932,0.109750002623,-0.065708309412
6944,-1.06529998779,0.548335790634,-0.416400015354,0.0677999854088,1.88769996166,1.25370001793,0.837238311768,0.467540442944,-0.687154710293,0.760767161846,0.340452432632,0.8804500103,0.583761811256
22883,2.45860004425,0.542595744133,0.307749986649,-0.161349982023,-0.0430000014603,1.51910007,1.08240246773,0.379148989916,0.539135336876,0.63482606411,0.495689690113,-0.0708000063896,1.00147426128
5601,-1.30739998817,1.93137311935,-0.652749955654,0.43465000391,0.0549000017345,-0.266950011253,0.843650817871,0.0663584396243,2.07956171036,0.509714961052,-0.0599858351052,-0.520900011063,-0.928307592869
10775,1.15890002251,2.05501413345,1.17509996891,0.648699998856,-0.794300019741,1.94880008698,0.236102178693,1.08811485767,0.114608794451,-0.82704269886,0.657426953316,-0.281450033188,0.892247855663
4780,-0.925899982452,-1.14213895798,-0.497449994087,-0.984300017357,0.694000005722,-0.758400022984,1.61876559258,0.726377725601,0.15929980576,0.512624621391,-0.0246958583593,0.187799990177,0.0572367012501
10904,-0.710600018501,1.0711466074,1.62925004959,0.424149990082,0.196099996567,-0.243699997663,1.33850991726,-0.077008292079,1.21614086628,0.532165229321,-0.420130074024,-1.02189993858,-0.0260221660137
9917,-0.612699985504,1.29766178131,0.194299995899,-0.112049996853,2.3952999115,-0.727900028229,2.05873250961,0.522415816784,0.829219460487,0.207437455654,-0.621311664581,1.76830005646,-0.229330599308
1399,0.0124000003561,2.13231420517,0.636550009251,0.323150008917,-0.926999986172,-0.801900029182,1.15895533562,-0.376872003078,0.643492996693,-0.159492015839,0.338613152504,0.410500019789,0.360033154488
24149,0.139400005341,-0.097926825285,-0.041349992156,0.824000000954,-0.753400027752,0.351549983025,1.39234447479,-0.856261849403,1.01797449589,-0.256267011166,-1.02458918095,-1.99874985218,-0.465500175953
2222,-0.363799989223,-1.99468076229,-0.154799997807,0.60925000906,0.588699996471,-0.953999996185,-2.26310110092,-0.656035900116,-0.97140276432,0.0167694985867,-1.88222754002,0.12809997797,-0.656615972519
10131,1.05959999561,-1.76085865498,0.399450004101,-0.663100004196,-1.86230003834,-0.86669999361,2.73967599869,0.311232864857,0.528857111931,1.141061306,0.250460445881,-0.401499986649,0.724519848824
2958,1.52789998055,1.94943845272,0.475400000811,0.574899971485,2.0218000412,-0.0866999924183,0.301175355911,0.77496522665,0.360690414906,0.254713594913,0.605993568897,0.68155002594,0.0618672370911
9650,-1.31490004063,-2.05557632446,0.309599995613,-1.03474998474,0.674499988556,-0.862749993801,-2.83514547348,0.0910312831402,-1.10764217377,-0.816476166248,-0.954800009727,0.131500005722,-0.908384799957
7319,-1.12139999866,-0.141500145197,0.486949980259,-1.25044989586,0.689100027084,0.633149981499,0.435924828053,-0.566518068314,0.508901178837,-0.310960531235,-1.29303324223,0.223049998283,-1.28178906441
4817,-0.998199999332,1.31982707977,0.380499988794,0.0239499956369,1.46780002117,0.0157999992371,0.357849895954,0.812584638596,0.589924454689,0.0304463654757,-0.128814667463,-1.35815000534,0.00753793120384
9143,1.94270002842,0.836101174355,2.48529982567,-0.0754999965429,-1.15230000019,2.31314992905,4.33791255951,-0.203881084919,-0.41771376133,1.26735281944,0.820024967194,0.664299964905,-1.62823593616
10494,0.752799987793,-0.203051775694,0.540099978447,-2.69390010834,0.410499989986,1.00029993057,-0.268499225378,0.51087397337,-0.275127887726,0.840777516365,-1.14677727222,-1.28279995918,0.898577570915
55324,1.19869995117,0.807512402534,0.260200023651,0.112450003624,0.231199994683,0.584749996662,-1.66724038124,-0.318134009838,0.871368527412,0.667720198631,0.39744591713,-0.163150012493,0.179986745119
