rid,CPC014_A375_6H:BRD-A26002865-001-01-5:10,CPC014_A549_6H:BRD-A26002865-001-01-5:10,CPC014_A549_24H:BRD-A26002865-001-01-5:10,CPC014_ASC_24H:BRD-A26002865-001-01-5:10,CPC014_HA1E_6H:BRD-A26002865-001-01-5:10,CPC014_HCC515_6H:BRD-A26002865-001-01-5:10,CPC014_HEPG2_6H:BRD-A26002865-001-01-5:10,CPC014_HT29_6H:BRD-A26002865-001-01-5:10,CPC014_MCF7_6H:BRD-A26002865-001-01-5:10,CPC014_MCF7_24H:BRD-A26002865-001-01-5:10,CPC014_NEU_24H:BRD-A26002865-001-01-5:10,CPC014_NPC_24H:BRD-A26002865-001-01-5:10,CPC014_PC3_6H:BRD-A26002865-001-01-5:10,CPC014_PC3_24H:BRD-A26002865-001-01-5:10,CPC014_SKB_24H:BRD-A26002865-001-01-5:10,CPC014_VCAP_6H:BRD-A26002865-001-01-5:10
1891,-1.33349990845,-0.986756682396,-3.12701702118,-4.17404747009,-0.908943533897,-0.990430533886,-1.36770498753,-1.91514778137,-0.506313383579,-0.817900002003,0.0324999913573,1.43475008011,-0.794076621532,-0.067349165678,-1.07761394978,-5.55240011215
3066,-0.0916589796543,-1.91626751423,-1.68645167351,-0.364623069763,1.38062119484,-0.286260128021,0.409972548485,0.369779825211,-1.14729583263,-3.07870006561,0.499100029469,-2.07579994202,-2.26481223106,-1.01316547394,-1.92984366417,-2.33509993553
9801,-0.261413514614,-1.06750142574,-2.02382516861,-1.59251117706,-1.01635766029,-1.35660529137,-1.73537683487,-1.63849318027,-1.01039838791,-1.31889998913,-0.396950006485,-0.68155002594,-0.895397186279,-2.43436670303,-1.52458977699,0.975399971008
1459,0.0323323011398,-0.168097525835,1.61121726036,2.16408967972,-0.542721271515,-1.67816066742,1.59022593498,-1.46070361137,-0.736629247665,1.2526999712,1.00134992599,1.87015008926,-1.82887613773,-0.215887129307,0.661489725113,1.26100003719
9703,-1.6046255827,-2.54469251633,0.465556502342,-2.29291009903,-1.26413333416,-0.310031026602,-4.28617858887,-2.96340632439,-1.78961443901,-2.77539992332,-1.01865005493,-4.85509967804,-2.72722268105,-0.403397172689,-2.28683781624,-2.98309993744
10606,-0.577644526958,-0.97588789463,-0.375633060932,-0.68632465601,-0.0458300858736,-0.319658845663,-1.36089539528,-1.08203887939,-1.12675964832,-0.716099977493,0.998600006104,-2.71815013885,-1.76453495026,-0.93839931488,-1.80767536163,1.15869998932
1017,-1.71356332302,-3.27548098564,-0.709634184837,-0.0518484413624,1.12624514103,-1.50583767891,-1.16494071484,-1.04694318771,-2.07462406158,1.41110002995,-1.00489997864,-2.88494992256,-3.04388332367,-0.273175567389,-1.08546793461,1.49220001698
9813,-1.34089124203,-1.19841945171,-1.50594210625,-1.46401977539,-4.03266763687,-3.35454750061,-0.44196921587,-6.16632080078,-2.86047530174,-0.38820001483,-0.935000002384,1.04639995098,-2.98539185524,0.2669942379,-2.56802082062,2.04649996758
7485,-0.729166507721,-1.53481268883,-1.9742885828,-0.438091784716,-1.05405426025,-4.18260955811,-1.62876117229,-0.567314982414,-2.62763285637,-3.58590006828,0.212350010872,-2.46519994736,-1.88035082817,-0.371843397617,-2.3700838089,-0.474299997091
2109,-1.2794251442,-1.7338937521,-1.33664309978,-0.0469607822597,-1.95931518078,-2.23625206947,-0.0892002210021,-1.38572335243,-0.39258480072,-2.95799994469,-2.29965019226,3.20869994164,-1.61978828907,-1.94346964359,-1.92379546165,-2.25880002975
23271,-0.730624437332,0.462436020374,-0.434010833502,1.43252706528,-0.84892988205,-0.41088077426,-0.454653501511,-0.545910537243,-0.287177503109,2.63429999352,0.535000026226,2.86539983749,-0.233291178942,0.19987796247,1.68313312531,1.1210000515
9915,-1.49358189106,-0.462489038706,-0.785082817078,-0.237800270319,-0.487787127495,-0.542829036713,-0.132911846042,-0.440174996853,-1.21041834354,1.51610004902,0.00164999999106,0.591899991035,-0.0229370296001,0.569039583206,-0.35734090209,-0.000699999975041
9552,-0.315492361784,0.86735534668,-6.06428003311,-2.62522149086,-1.98810946941,0.0486371666193,0.112159237266,-0.25517141819,-0.53400605917,1.65429997444,-1.18355000019,-4.71605014801,-0.551939189434,-5.32860422134,-1.15015518665,0.89880001545
93487,4.75500583649,2.43077087402,-0.321104049683,1.80472695827,3.77948951721,3.77482509613,2.11032485962,7.03790903091,4.74041843414,3.77920007706,0.559399962425,-0.113200001419,4.06170701981,-1.21441245079,2.56337618828,0.104500003159
2956,-0.410225719213,-1.7190425396,0.291939407587,0.0861181616783,1.58826172352,0.104929313064,-0.892379939556,-0.107343673706,0.336156278849,-0.141800001264,1.04095005989,-3.52209997177,-1.97839975357,0.944311857224,-0.588623344898,0.959699988365
11065,-1.47681045532,-0.308370798826,-0.23791205883,3.02791857719,0.615621268749,-0.145778656006,-1.96041035652,-2.03442597389,-1.33005011082,0.195500001311,0.506799995899,-2.3599998951,-0.157888650894,0.0171681828797,0.260122597218,-6.90150022507
9653,-1.28423285484,-0.737707853317,-0.487215876579,-2.71190834045,-1.14042234421,-1.34229493141,-1.50834965706,-1.53312122822,-0.905729591846,1.18869996071,-1.35649991035,-0.46669998765,1.16177487373,1.32509636879,-1.80811655521,2.24850010872
200081,0.154394388199,0.697812795639,2.07064437866,-0.319966316223,0.988483786583,0.594525039196,-0.657147049904,0.0591364949942,1.12627577782,-1.34159994125,1.38390004635,-2.37580013275,0.177073165774,1.99294614792,1.13945770264,-1.04729998112
3337,0.836609721184,-1.19821751118,-1.19737458229,3.507417202,-1.84733378887,2.54395580292,-1.22148561478,2.68961811066,1.43649160862,-5.79400014877,0.679899990559,-5.02470016479,-0.701477169991,-0.389700710773,-0.0127087756991,0.0658999979496
11073,0.320014774799,-0.160810783505,-1.38152170181,-1.03404080868,1.78987157345,-1.16438770294,-0.54128831625,-1.24398171902,-0.788043498993,1.08889997005,-0.779550015926,0.838850021362,-0.434888929129,-0.280690699816,-1.03069996834,0.378100007772
23,-0.916470050812,0.471752226353,-0.560649335384,1.56181311607,0.593493700027,-0.050868704915,-0.317782402039,-1.27981126308,0.556718885899,1.99989998341,-0.2867000103,1.25220000744,0.213535308838,0.081119120121,0.32501539588,1.57050001621
5641,-1.36452805996,-1.25623309612,3.14023280144,-1.10420811176,-0.480637729168,-2.46501493454,-1.85859072208,-0.795391857624,-2.2331302166,-2.02469992638,-1.44365000725,4.59509992599,-1.86885774136,1.79212546349,-0.786306917667,-1.44319999218
8720,-1.57178878784,-1.89144766331,-1.22653484344,-2.46453881264,-3.45708274841,-2.30197787285,-2.44889378548,-2.25248503685,-1.58413386345,-1.06050002575,-1.16000008583,-0.515850007534,-3.24027585983,-1.38267636299,-2.32883358002,2.00020003319
10782,2.14547657967,3.81359410286,3.15735197067,2.91762542725,1.71133887768,3.60453820229,4.70940256119,5.99573898315,0.703006327152,0.692399978638,2.16869997978,5.08584976196,6.86938810349,0.752604007721,1.92643451691,1.84819996357
25932,-1.27523553371,-1.15965807438,-0.0114649012685,0.0437831580639,-5.48535203934,0.366705477238,-2.39146900177,-1.82059669495,-2.11458873749,-4.58589982986,-2.56475019455,-3.37340021133,-1.68069124222,0.103068821132,0.61127269268,0.962999999523
3028,0.262695610523,-1.53989040852,-0.311131328344,-2.08150339127,-0.453507602215,-0.316228300333,-0.558846533298,-1.23529446125,-0.906894922256,-3.66179990768,0.717399954796,-1.32174992561,-1.47701048851,-0.635552883148,-1.68368577957,-2.05539989471
6804,1.88099324703,-0.98451769352,1.29987621307,5.82662630081,3.14775252342,0.484668314457,0.699347257614,1.50203061104,4.71855211258,9.00220012665,1.09014999866,1.56819999218,0.578921198845,3.6028881073,1.6729875803,0.987600028515
890,-3.58335494995,-3.31065320969,-1.20743441582,-0.761932134628,-1.9940841198,-1.14964962006,-2.60722255707,-4.35735416412,-2.51404190063,-3.14450001717,0.688400030136,-1.51184999943,-1.91682565212,-1.28587603569,1.67930805683,-3.37969994545
6390,-2.19818139076,-1.1039378643,-2.25497055054,-0.969828724861,-0.887205064297,-0.508594572544,-0.80071246624,-1.67949342728,-3.43250608444,-6.5123000145,2.05290007591,-0.378199994564,-1.57830905914,-3.18127036095,-0.208054617047,-2.01690006256
4303,-2.89388251305,0.523006856441,4.01850605011,-0.422381669283,-2.14835739136,-0.729880213737,0.511896967888,-1.48605680466,-1.41321229935,-3.00469994545,1.97525000572,8.7733001709,-1.29530513287,-0.613672971725,-0.751932621002,-0.556900024414
10953,2.09545850754,2.77609181404,4.42877817154,2.7229886055,1.32247495651,2.12499952316,1.38996684551,2.30064153671,3.5913631916,4.4172000885,3.07019996643,4.382999897,1.30513453484,2.29045629501,6.39746999741,-0.382099986076
22889,1.50997507572,4.82952308655,2.58523058891,6.47287750244,3.13886547089,2.90419006348,0.68992638588,-0.433980345726,-2.03915214539,-1.91929996014,4.65649986267,3.93114995956,0.701788902283,0.387949228287,6.69129562378,2.79879999161
3098,0.135717481375,-1.0060532093,2.69873833656,-2.19415807724,0.289389401674,-0.268660008907,0.931718945503,-0.459014117718,0.675974428654,1.17809998989,2.55040001869,0.262199997902,-2.09225988388,1.32278227806,-1.95523893833,-1.30200004578
11044,-0.682869434357,-0.824676990509,-0.836402118206,0.469794809818,-0.112716205418,-0.775939524174,0.0289469212294,-0.886408627033,-1.12804603577,0.688700020313,-0.345550000668,1.41015005112,-0.248954206705,0.111203745008,-0.256253838539,-0.0680999979377
8985,-0.645863234997,-0.518645048141,4.10527610779,0.471111595631,-3.27543354034,-0.32756331563,-0.801911175251,-1.89204573631,0.65583974123,2.55509996414,1.3763500452,3.64695000648,-2.64643573761,-2.27039575577,-0.747920334339,0.38789999485
66008,-1.28587126732,-2.43927955627,-0.447091758251,-3.07189655304,-2.42127108574,-3.10720062256,-0.728199899197,-1.39223599434,-1.03675127029,-2.58619999886,-0.323500007391,-0.0879999995232,-1.26288747787,1.56770300865,-2.55251264572,0.966600000858
9217,2.98782753944,0.34686806798,-0.0537180900574,-0.550831854343,2.41133403778,1.17359423637,1.82700514793,2.44959902763,1.85030424595,-1.22099995613,5.37275028229,3.64864993095,-0.502959489822,0.828737258911,0.0317173600197,-2.12989997864
701,-1.50621235371,-0.423183828592,-1.04403614998,0.444246172905,-0.223884344101,-1.94968688488,-0.346545547247,-0.682304382324,-1.11475455761,1.88769996166,-1.20669996738,1.18854999542,-0.466813564301,0.654348790646,-0.592975139618,1.0965000391
6182,0.390204012394,-2.12571930885,-6.69149971008,-3.02495718002,-0.672901272774,0.569104075432,-0.37507340312,-1.74979221821,-0.616697013378,-2.93440008163,-1.64469993114,-2.36500000954,-1.0214291811,-0.522857189178,-1.99023771286,-10.0
4860,0.913930475712,-1.70694947243,1.11356925964,2.78647565842,-0.133361011744,-0.797122955322,-1.93993210793,0.0319077372551,-0.721524238586,-2.65890002251,1.96965003014,-1.40799999237,-0.252607047558,-1.83364117146,0.171843543649,-1.66989994049
7398,0.0115293264389,-0.101836629212,-0.254532784224,1.31672620773,1.31977009773,1.12722444534,1.37301242352,1.90359425545,0.596217751503,-0.830099999905,0.236149996519,-2.0392999649,-0.0708784759045,0.25324511528,-0.144112333655,0.10869999975
6117,-4.98242902756,-4.98278427124,-1.54221558571,-2.12484335899,-0.666171908379,-5.53920555115,-2.8907854557,-6.32296419144,-3.93294858932,-5.53340005875,-2.22065019608,-4.02054977417,-4.74711513519,-1.40161073208,-2.27121043205,-1.15779995918
23588,0.0331834256649,-1.68156373501,0.570996522903,-2.22064161301,-1.78943824768,-2.02376031876,1.71015202999,1.42765164375,-0.327440559864,-3.31550002098,1.07389998436,1.39890003204,0.311360985041,-1.09157407284,-0.443483412266,1.14590001106
949,-0.70932328701,-2.8226017952,-0.729043245316,-4.83066368103,-3.89911794662,-0.15863725543,-0.643886983395,-0.810838341713,-0.21584674716,-1.28079998493,-0.418849974871,-1.06894993782,-1.75443720818,-1.05759739876,-1.32715415955,-3.99020004272
7168,0.856423258781,0.842621862888,-2.3402159214,2.52601385117,0.316205561161,2.01784944534,1.76571345329,0.164972946048,2.84193181992,1.09010004997,1.5720500946,2.36469984055,0.306162148714,-1.22254192829,1.43747425079,-0.421499997377
9375,-2.1191277504,-1.47034180164,-1.27540838718,0.284618973732,-4.19768571854,-4.99065637589,-4.29532575607,-2.72133994102,-3.20865440369,-3.18799996376,-0.375400006771,-1.5108499527,-2.12676978111,-1.89946627617,-2.15421581268,-3.04530000687
4927,1.73709762096,2.62775564194,1.14511919022,5.13671016693,4.11798667908,1.89746451378,2.95740032196,5.37668228149,3.63611507416,1.4931999445,6.40934991837,3.69749999046,3.65222024918,0.180424869061,1.12372338772,-0.619000017643
2523,-0.35714507103,-0.100913852453,0.0283196568489,-0.270666480064,-0.758114278316,-0.520034432411,-0.929555416107,-0.510365009308,0.414716959,-0.0643000006676,-0.60539996624,0.408349990845,-0.687046647072,0.286682665348,-0.0532883703709,0.873099982738
58497,-0.0975105166435,-0.839418172836,1.08819639683,-0.469476521015,-0.51802444458,-0.694043517113,0.170278042555,0.336054056883,-0.829365670681,-3.35630011559,-0.394750028849,-1.2772500515,-0.370099574327,3.9323580265,-1.23131752014,-0.776400029659
6856,-0.99267834425,-2.79444742203,-5.13679504395,-1.14916825294,-2.55768346786,-2.07486319542,-1.3692586422,-3.17738771439,-2.82393336296,-5.32560014725,-0.277899980545,0.801650047302,-2.05577993393,-4.99926662445,-1.67399585247,-0.0953999981284
26036,5.06458854675,6.16115951538,6.0339679718,7.37705993652,5.6299033165,4.78589391708,5.88837814331,7.20473670959,3.43716931343,2.82940006256,5.45444965363,6.8734998703,3.98102092743,8.42045879364,5.93442058563,0.730599999428
10206,1.92388987541,0.864208638668,-1.09926187992,0.451557666063,0.728099942207,1.86096811295,0.298382848501,1.30614614487,0.284804731607,0.0678000003099,-0.0276499986649,-0.821799993515,0.998945474625,0.367320895195,-0.569565653801,1.1223000288
25793,-0.0119787156582,3.0340180397,1.16844892502,0.518558979034,0.715492010117,1.15835595131,0.463313549757,1.61291909218,0.582854688168,0.00600000005215,1.71249997616,1.6943500042,1.38219630718,0.519380867481,0.198191046715,-0.849099993706
55556,3.41101932526,1.25689792633,-1.72604990005,-0.694616317749,1.06421887875,0.798102319241,0.449385404587,1.69797325134,1.48856890202,0.514500021935,-0.222749978304,2.8179500103,2.39222097397,-0.204537898302,1.03786146641,-0.280400007963
3978,-0.682199656963,-2.19760417938,1.28354072571,1.91229712963,1.36483287811,-2.20253705978,-0.957779049873,-2.101760149,-0.643324673176,-1.73849999905,-1.82774996758,-7.09789991379,-0.148891359568,0.424055963755,-2.14049863815,-3.34759998322
10681,-1.34950864315,-2.79460024834,-0.883025467396,-2.12022471428,-2.53167247772,-1.59554004669,-0.607687592506,-2.54546928406,-0.996460080147,-1.72269999981,-0.224150002003,-0.224900007248,-2.22197151184,-0.258308470249,-1.26573550701,1.28680002689
3638,0.288165807724,0.0884754806757,-1.17321336269,-6.88844299316,-0.737845361233,-0.488799750805,-1.00633919239,-1.49833297729,-4.54398488998,-4.4608001709,-4.02675008774,-2.32209992409,-0.322267979383,-0.103052675724,-3.11392021179,-0.599399983883
8349,3.15089464188,0.972792565823,2.57218647003,7.41626691818,0.309062510729,1.07665944099,-0.0324703156948,3.55861210823,4.16213655472,4.67549991608,2.37809991837,3.44344997406,4.43109273911,3.4632062912,4.72391223907,1.03439998627
6275,-1.06685757637,-1.30901479721,-0.697547256947,-5.03617525101,-0.931834697723,0.00664315000176,-0.0955317765474,-1.95007717609,-0.870747685432,-0.333600014448,0.0795000046492,0.570299983025,1.52040946484,-1.46374964714,-1.60025620461,1.47839999199
3895,0.092313170433,-0.783825874329,0.636396110058,1.23779129982,0.651773691177,0.596741557121,1.31403326988,0.595931470394,0.672272205353,1.03129994869,0.0489500164986,3.93109989166,-0.857094287872,2.22514438629,0.490390062332,1.35230004787
392,0.684438288212,-1.40626108646,2.2746181488,-3.0788731575,0.00598633661866,-0.181120723486,1.69681739807,-2.90560507774,0.432561308146,1.29680001736,0.725849986076,0.152099996805,0.205166697502,0.646412372589,-1.03539741039,-0.0878000035882
9170,0.34866309166,-0.345311909914,0.135021805763,0.294544994831,-0.496880382299,-0.0483522713184,0.888544559479,-0.920643210411,-0.781093597412,-1.74269998074,-1.94344997406,1.48289990425,-2.02797365189,-1.15992856026,-0.308931589127,2.0938000679
80347,-1.62636005878,-0.194462284446,-0.56677621603,-1.33271253109,0.782218933105,0.0370162427425,0.779364287853,-1.57227134705,0.589472234249,-0.823300004005,4.58160018921,0.481000006199,-1.65445685387,-1.40591096878,1.10932385921,-2.18039989471
23300,0.16813185811,0.118077754974,1.06254351139,-0.318831443787,-1.68789219856,-0.200440987945,0.970142841339,-0.304590910673,-1.28527963161,-2.17899990082,2.37135004997,1.05809998512,-1.41466021538,-0.40280482173,0.301760435104,-0.0819000005722
836,-1.16106700897,0.572305321693,-0.207820117474,-0.756781935692,0.757916688919,-1.7466262579,0.224674850702,-0.202494874597,1.09060919285,1.89370000362,-1.44420003891,-1.20084989071,-1.98339176178,-2.34188199043,-2.54554176331,0.519400000572
11188,0.411590516567,2.79704284668,0.164793506265,0.616228759289,0.486446321011,1.03556084633,2.0059773922,-0.609754323959,2.48066568375,0.774600028992,2.42635011673,0.0965000018477,0.682682275772,1.44330692291,1.83528828621,3.89229989052
10898,-1.25103199482,-1.3355396986,-0.900399923325,-0.115062758327,1.13973128796,-1.60728764534,-0.375539600849,-0.647485017776,-0.46493011713,0.581399977207,1.05270004272,-0.121149994433,-0.888665676117,-0.0579145178199,-1.29542863369,2.28349995613
9276,-0.902273654938,1.99183094501,-0.378216207027,-1.94789600372,-0.161193564534,0.135582447052,0.146304160357,1.24478960037,0.248315751553,-10.0,-0.00824999809265,-0.174699991941,-0.307272940874,-0.258066922426,-1.73934304714,-0.191799998283
1647,-0.0193238258362,7.48913097382,2.25933718681,7.62412118912,5.35461950302,5.51325130463,4.48574638367,8.52737045288,0.43892416358,2.02550005913,-0.890550017357,-0.823549985886,9.55232620239,4.5626115799,8.1855173111,2.78060007095
10285,1.72907233238,3.41425681114,-0.894014894962,4.1013250351,2.0630865097,1.49573159218,2.98679494858,5.8509054184,0.670805215836,-3.12450003624,2.14794993401,3.35030007362,3.71731758118,3.0788602829,2.33981633186,4.08090019226
23386,-0.721042275429,-0.377002447844,1.37906932831,1.42156004906,1.27073276043,-0.280585706234,-0.312659025192,-2.97833967209,1.36439883709,0.0,-0.580500006676,-0.612200021744,0.928571403027,2.70628547668,0.611802399158,-0.405800014734
3156,0.150673449039,-0.0815812721848,1.1551207304,-2.13420653343,-0.123473107815,-1.23739564419,-1.68872511387,-0.0258389264345,-0.460468173027,0.838599979877,-4.27069997787,-5.46730041504,0.302426278591,0.760426044464,-2.67153263092,1.83510005474
10237,-1.31208610535,1.02677547932,0.997142255306,1.57006192207,1.78338003159,-0.211882561445,0.906945049763,0.96289396286,1.38323438168,1.30939996243,1.52379989624,2.18300008774,-0.173657894135,-1.50538504124,-0.227255091071,-1.9428999424
7077,-0.344986081123,-1.00376236439,0.0457027852535,-1.57995462418,-1.84747719765,-0.658587872982,-0.964426696301,-0.769882202148,-1.57223773003,1.81599998474,-1.52369999886,-0.147799998522,-0.899216294289,-0.451423943043,-2.27204561234,1.43970000744
11157,-0.10399505496,-0.126989170909,-1.41660952568,-1.1086025238,0.312759399414,-0.113167643547,-1.28010892868,0.0148619040847,-1.27412545681,-0.457100003958,1.6629999876,-1.86070001125,0.729609489441,-0.797919988632,-1.99525427818,5.02120018005
22908,-1.74927973747,-2.287971735,-0.915283083916,0.785138785839,-0.883849024773,-1.29080581665,0.0296766906977,-2.21305775642,-0.727187991142,-3.04110002518,1.20364999771,-0.207699999213,-2.98786735535,-1.02729845047,0.0267822742462,-0.892899990082
10915,3.82734107971,2.45213365555,-1.22816872597,5.40790653229,2.56678152084,2.76716780663,2.50145292282,3.11471319199,2.39123725891,3.05970001221,3.0515999794,1.13525009155,1.79537415504,-0.993697285652,2.57953572273,-0.214200004935
9897,-1.30614948273,-0.287488073111,-0.293803244829,0.624258518219,-0.899745702744,-1.47357475758,-0.601369798183,-2.15909337997,-2.69756746292,2.5202999115,-1.12919998169,1.48874998093,-0.573021054268,0.314416438341,0.129241228104,0.532000005245
1759,-0.560653984547,-1.44929242134,0.397379100323,-0.280757457018,-0.420943528414,0.0659300684929,0.360095024109,-1.41398847103,0.620122730732,0.433999985456,1.85484993458,0.715099990368,0.0938924849033,0.658141970634,0.0419503748417,1.80130004883
54541,-1.78015089035,1.4395339489,-0.646270990372,-9.10109901428,-2.21169781685,3.95560288429,2.91285252571,0.612879753113,4.01634025574,-1.86600005627,-0.781949996948,0.766999959946,-0.0177775081247,-0.654755711555,-6.28262615204,3.3085000515
211,-1.05600464344,0.107172787189,2.29423618317,1.6369780302,1.51087141037,1.50056803226,1.27126550674,0.410883933306,1.25613093376,1.4334000349,2.95599985123,1.96924996376,0.703569531441,3.30714416504,1.65452432632,-0.000699999975041
5048,-1.24624860287,-0.488249242306,-0.805877327919,-0.00918966531754,-1.8029127121,-1.77313828468,0.290729880333,-0.854922235012,-0.863834619522,1.74070000648,0.540050029755,1.10899996758,-0.223709836602,0.0752999931574,-0.560891866684,0.864000022411
84722,-3.15146517754,-2.46050310135,-0.976207613945,0.953126430511,-4.11270713806,-2.62286615372,-2.56673908234,-3.64633250237,-4.5852689743,1.17700004578,-3.45175004005,0.415400028229,-1.16105175018,0.176780849695,-0.0185232162476,-0.0838999971747
29890,0.277138441801,-0.52637565136,-1.02997004986,-0.7785577178,-0.672726750374,0.0305966287851,0.6591360569,-0.978095531464,-0.434789896011,0.470400005579,-1.30870008469,0.257899999619,0.0900868847966,-0.656970262527,0.387699067593,0.866999983788
9868,0.193709671497,-2.41795754433,-0.782016456127,0.252918094397,-1.44258964062,-1.02960765362,-2.02298283577,-2.14268541336,-1.46748781204,-0.841099977493,0.733250021935,2.39340019226,-4.77998924255,-1.08086109161,-1.6195294857,-1.83510005474
873,-2.2926838398,-1.4939994812,-0.545926749706,-3.88873767853,-1.56491327286,-0.393456637859,-1.41339731216,-0.475241780281,-1.30996477604,-3.58010005951,-0.768249988556,1.44024991989,-1.0952578783,-1.14069390297,-2.29144620895,-1.11049997807
5580,-0.0602619498968,-1.69874334335,0.986522555351,-1.65561079979,-2.77405452728,-1.54158949852,-0.871249496937,-2.1366121769,-0.997350394726,-2.70849990845,-0.174549996853,5.1845998764,-2.71274590492,-0.746467769146,-2.94291591644,0.901199996471
3725,4.67335128784,5.64312839508,4.62584638596,6.84798431396,4.04997873306,5.04875087738,4.58095121384,7.79334592819,7.50020122528,3.03290009499,2.32095003128,6.6858997345,8.87985134125,1.96789693832,4.16912031174,2.7093000412
23585,-2.9002995491,-2.01346516609,-0.766241788864,-0.838257193565,-2.75372195244,-1.80513501167,-1.41795253754,-2.42604136467,-1.11873710155,-1.32669997215,-1.98029994965,-2.96924996376,-3.31500029564,-0.482768774033,-0.221968770027,-0.346899986267
51097,-0.649245858192,-1.05620658398,-3.59513163567,-4.39123535156,-0.964720249176,-0.673464655876,-0.609609782696,-2.70638465881,-0.315177977085,-2.820499897,-0.305950015783,-2.21875,-0.434684753418,-2.46591734886,-2.93364310265,0.589699983597
1831,1.39181542397,4.71253442764,4.60066986084,-0.493008971214,0.570455670357,0.587888717651,0.284059613943,4.4121556282,2.75438594818,1.41340005398,-1.10535001755,0.45459997654,0.750357866287,1.4972448349,2.26074242592,0.435499995947
7020,1.56808662415,0.607451915741,-0.829982638359,-0.159977465868,1.24228858948,0.353288352489,0.958029448986,-0.549058675766,1.08341574669,2.03139996529,-1.99199998379,1.5367000103,1.38467895985,0.205003172159,-0.808815717697,1.13629996777
55893,-0.968165338039,-0.274053007364,-0.172236740589,-0.195816725492,-1.09880542755,-0.0175260305405,-0.807278454304,-1.02345466614,-1.94231653214,0.537100017071,0.00370000023395,1.06830000877,-0.319814413786,0.751517534256,-0.213730067015,0.000699999975041
6944,0.504753947258,0.108548931777,0.0417451560497,0.564293324947,0.34635925293,1.01022768021,-0.565411865711,-0.743017792702,0.347724020481,1.78980004787,-0.436049997807,1.19819998741,0.183647453785,0.605273127556,-0.597915828228,1.16700005531
22883,-1.71159529686,-2.63213062286,-0.652664721012,-1.68887209892,-0.871831536293,-0.940433084965,-1.38224768639,-1.82594609261,-0.362985640764,-0.348600000143,-0.68649995327,-1.3627499342,-1.7192813158,-0.849564433098,-1.82644248009,-4.51300001144
5601,-2.48855257034,-1.82856106758,1.55666351318,-0.683785915375,-1.59314131737,-1.75759410858,-0.531931340694,-0.898302555084,1.10818123817,2.13280010223,1.8003000021,1.9946000576,-2.17112398148,0.239703804255,-0.14481651783,0.413199990988
10775,-1.57563531399,-1.60899138451,-5.1789765358,-1.02206850052,0.378799259663,0.240859657526,0.622716426849,-2.12426972389,-1.74936246872,-5.24569988251,0.166999995708,-0.151450008154,-0.376321792603,-2.31363773346,-2.52830028534,0.965200006962
4780,2.04997134209,5.89552783966,-0.400159716606,4.14361286163,0.638478815556,2.75710678101,5.00534439087,4.89603757858,1.81186342239,-0.54699999094,-1.03995001316,0.286449998617,1.66153907776,0.798655509949,3.23320055008,0.0
10904,0.348677128553,-1.73743319511,0.106617838144,-4.060131073,-4.59626913071,-2.07039427757,-4.06953907013,-2.88257002831,-2.95476150513,-6.00190019608,-2.88794994354,2.2525498867,-7.74875640869,-3.20649266243,-4.44909238815,-0.646399974823
9917,-3.45278859138,-3.72361302376,-2.12554836273,-5.06075954437,-2.80770134926,-3.10093164444,-2.00716495514,-4.01411676407,-4.55769586563,-0.603600025177,-1.05119991302,-0.441550016403,-4.11849498749,-1.14704453945,-4.85389709473,1.02839994431
1399,-2.37720775604,-0.311839044094,-0.437303066254,1.28213882446,-0.509211421013,-1.42985844612,1.11682379246,0.423522353172,-0.398799270391,0.275700002909,1.29729998112,1.40625,-1.00617456436,-0.0453183874488,0.460436850786,-0.130700007081
24149,-0.515349388123,-0.842488706112,-0.643040955067,-0.539407014847,-1.16693866253,-0.0452804118395,1.23602890968,-1.39334249496,0.924991548061,0.504599988461,0.653299987316,0.623399972916,-1.42670059204,-0.530145227909,1.07501757145,2.16440010071
2222,0.61713540554,-0.387543976307,2.23120927811,-1.57243871689,-1.16263794899,1.70913231373,0.70849531889,-0.631200194359,-0.306336313486,-2.4361000061,-5.18284988403,-10.0,-0.00469404459,0.711822032928,-0.221686080098,-1.32650005817
10131,0.0111319422722,-1.7282936573,0.619354724884,0.0800127983093,0.00443747639656,0.162127494812,-0.165141761303,-3.47939276695,-1.70569288731,-0.497099995613,1.06780004501,0.717900037766,-1.29608166218,0.260705828667,-0.186618924141,-0.313699990511
2958,0.222566381097,-0.990521252155,-1.25399625301,-0.596331775188,-0.290070176125,-0.568829655647,-0.95666706562,-0.668391227722,-1.85790252686,-3.87380003929,1.14104998112,-0.702250003815,-1.96677780151,-0.792801618576,-0.808474779129,0.447899997234
9650,-1.04617154598,-0.555381715298,-0.720398724079,-2.32204675674,-0.17112326622,-1.11099851131,-1.16923034191,-0.760973989964,-1.51673913002,-0.826799988747,-1.6942499876,1.35895001888,-0.911663711071,1.6096521616,-1.89647531509,2.17790007591
7319,-0.628777861595,-1.38239717484,2.78344726562,0.65684056282,0.0331204533577,-0.795701444149,0.485173851252,-0.391114413738,-0.904656350613,-3.07360005379,3.30095005035,2.27664995193,-1.78161275387,0.0928512960672,-0.578553974628,0.0886000022292
4817,-0.468889534473,-0.0225514285266,-0.326550871134,0.353581786156,-0.0695026144385,0.247697040439,0.0635466873646,0.229556977749,-0.644442498684,0.905099987984,-1.33529996872,1.50440001488,0.864174127579,0.879736661911,-0.753063678741,-0.716400027275
